index,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0
1983,230.9667777777777,205.65312997848707,160.51864640883977,133.5936690647482,115.06836956521738,183.5260687744251,172.08949404761904,174.462323015873,160.70937602627254,175.9205882352941,163.10127158555733
1984,250.81980701754384,231.22452181843295,201.15942470389166,175.47909531520216,121.38243243243245,205.69544413281747,187.0079972789116,204.61619954259587,189.35286282558016,58.01372881355933,175.80627771618623
1985,218.65789024390256,207.59287284756212,175.65126614987082,115.70608584840124,86.11642857142857,190.7988202564102,160.91267584097858,183.62914689600623,166.33244266994274,166.48034188034188,185.40658779149518
1986,170.94696367521362,191.04202440051012,180.14115978664185,156.15028688412644,93.38597602739726,172.26278973670344,150.40570422535214,177.17685399449036,150.75827018219348,56.798440366972486,133.56233055555555
1987,177.0836970588235,158.8879212526527,159.10726395465437,130.09154145174557,87.01788461538462,161.71080438150918,120.68487108655617,154.05232713178293,148.32878580473027,46.52892561983471,151.65980530160627
1988,239.68251986649705,197.4213954482766,194.2287608940182,154.80252301402305,94.66550000000001,204.94424395799308,161.17096846846846,196.71214877589446,183.38516633888554,48.98188888888889,174.9629106691919
1989,191.4966733333333,179.45708511823858,182.9359014026402,115.49182908822443,80.628315018315,187.41291285366938,173.69338624338624,182.46982510288063,160.1511754261364,57.92034482758622,138.3812558685446
1990,177.93914993564988,161.85794368604255,171.70818971275884,117.53148825654924,78.5077358490566,170.51730762541644,184.46797944314335,161.62678609221467,163.64243487210635,86.07202898550725,128.98463502506266
1991,181.1871606529209,168.01174862112762,210.6649896069539,117.6310644290123,107.96346666666665,188.86877995264416,207.17293008130085,175.24480416666677,185.2526082516341,77.27241333333332,160.95880471380474
1992,159.1580596330275,145.31667489177477,165.9209814323607,98.08342801556421,90.89666666666668,153.30957436017474,172.08171171171168,152.64274722222223,148.56970220588235,70.14007352941175,120.17887417218544
1993,191.44356284153008,175.3377016534021,182.23213120970811,119.02958194930069,100.4172972972973,184.29819526830568,196.08787037037035,176.15238095238092,171.77472925685427,98.08708553791887,135.20097926267275
1994,201.9553898635477,171.1770150697661,192.22825920245404,107.62258217592591,76.96944444444445,176.35208840037407,226.83421590909086,159.3734770114943,156.7492453129965,249.59838509316765,137.2070206766917
1995,196.40799776286363,164.0810889315465,147.03502866932405,104.03726130803197,103.09843373493976,173.71479305423404,183.87485645933012,162.7211318108974,153.455100430349,175.0975,140.41880781499202
1996,201.0286371527778,168.56027036820862,150.0846786389414,100.3899459876543,133.86226415094342,171.36212661030595,212.53027027027025,140.39190729483278,156.53828887811184,121.94830357142855,117.9706290064102
